time,dayofyr,ammonium,NO3_ppm[0],NO3_ppm[1],NO3_ppm[2],NO3_ppm[3],NO3_ppm[4],NO3_ppm[5],NO3_ppm[6],NO3_ppm[7]    NO3_ppm[8]    NO3_ppm[9]        etc...
2051,16,0.943824,0.315072,0.99154,3.158286,2.554509,2.111971,0.676869,0.666593,0.380059
2074.92,337,0.943997,0.222385,0.363146,0.69509,0.233944,0.341848,0.431795,0.732599,0.514505
2066.58,224,0.944036,0.174894,0.204317,0.222659,0.196937,0.293775,0.353739,0.446314,0.263097
2055.83,314,0.944058,0.390553,0.726185,1.371159,0.790071,0.862801,0.541209,0.353298,0.157524
2029.75,282,0.944093,0.38922,1.180877,3.374371,1.4335,0.944184,0.542171,0.647986,0.379568
2088.5,211,0.944182,0.054775,0.265377,0.362302,0.503477,1.920105,2.340187,2.299225,1.039216
2056.08,53,0.944205,0.378339,0.782966,1.773607,1.016239,1.028272,0.560528,0.371909,0.167077
2053.67,253,0.944355,0.385006,0.689631,1.60517,0.621993,0.96121,0.74086,0.678618,0.309459
2066,29,0.944357,0.195824,0.685493,1.966468,1.822836,2.01464,1.203677,1.173103,0.430438
2049.42,157,0.944372,0.000586,0.244834,0.271048,0.160176,0.214259,0.244514,0.385268,0.291932
2057.92,365,0.944441,0.237176,0.405859,0.632071,0.463142,0.571434,0.905421,1.19283,0.518804
2099.58,229,0.944522,0.282977,0.585541,1.027959,0.255079,0.217658,0.132181,0.138778,0.074544
2043.58,233,0.944535,0.285246,0.594523,1.047262,0.264615,0.224826,0.136059,0.143254,0.077152
2081.67,252,0.944537,0.3835,0.685831,1.595744,0.613658,0.945503,0.728005,0.666823,0.304149
2027.92,351,0.944618,0.263547,0.537249,1.268336,0.957298,0.985177,0.546334,0.359366,0.160865
2056,24,0.944634,0.32534,0.674433,1.549479,0.991068,1.013018,0.555186,0.36657,0.164477
2069.58,224,0.944645,0.248279,0.458615,0.985006,0.462502,0.772749,1.449316,3.081544,1.916001
2083.92,348,0.94465,0.2618,0.533213,1.260082,0.966264,0.970185,0.542069,0.355302,0.158551
2079,13,0.944843,0.312635,0.982899,3.131113,2.524604,2.084602,0.669165,0.658821,0.375916
2093.92,348,0.944927,0.321126,0.816784,1.996397,1.665084,1.823581,1.166514,1.139509,0.417833
2061,22,0.944973,0.099792,0.141461,0.150263,0.137616,0.137881,0.06903,0.064521,0.036846
2055.92,352,0.945081,0.264423,0.539536,1.273967,0.960178,0.992023,0.548312,0.359929,0.161014
2057.83,332,0.945082,0.222534,0.305205,0.394032,0.419101,0.550174,0.897993,1.187016,0.515056
2037.83,315,0.945212,0.468585,0.970529,2.127851,1.54776,1.748438,1.183128,1.173923,0.429069
2086,30,0.945232,0.270502,0.515962,0.882042,0.495359,0.581766,0.899115,1.180426,0.514239
2065.83,311,0.945271,0.466259,0.96446,2.11122,1.531134,1.726686,1.18736,1.15822,0.422526
2078.92,343,0.945343,0.266626,0.880975,2.895732,2.476714,2.067057,0.66302,0.652677,0.372882
2029.83,331,0.945448,0.221926,0.30386,0.391668,0.418114,0.549628,0.897004,1.186228,0.515362
2057.75,283,0.945549,0.389708,1.18233,3.379338,1.434603,0.942641,0.540824,0.6466,0.378862
2050.83,308,0.945562,0.320491,0.928561,2.993629,2.351901,1.980925,0.661559,0.651283,0.3725
2093.83,308,0.945577,0.463217,0.956673,2.092494,1.507806,1.69108,1.159045,1.133167,0.41406
2028.08,52,0.945629,0.377436,0.780583,1.767779,1.010987,1.023444,0.558531,0.371317,0.166963
2065.92,351,0.945668,0.323708,0.823781,2.014072,1.675315,1.873049,1.194928,1.164725,0.426307
2050.92,346,0.945692,0.268981,0.88937,2.922228,2.506134,2.094201,0.670646,0.66037,0.376987
2066,28,0.945734,0.199385,0.706663,2.00026,1.799202,2.013998,1.203451,1.172878,0.430327
2033.5,192,0.945803,0.043317,0.256134,0.878352,1.356032,1.910531,0.657027,0.284863,0.145992
2085.83,325,0.945878,0.220814,0.290772,0.368558,0.405336,0.538573,0.883664,1.168517,0.506586
2029.83,330,0.945912,0.224848,0.300718,0.389047,0.417003,0.548955,0.896769,1.186009,0.515322
2061.5,191,0.946041,0.041788,0.25145,0.865137,1.336651,1.885667,0.649446,0.280299,0.143707
2094,25,0.946079,0.220919,0.721029,1.97765,1.769103,1.974792,1.174924,1.147531,0.421824
2085.75,279,0.946138,0.386859,1.173055,3.352284,1.413562,0.92401,0.530434,0.634839,0.37238
2028,23,0.946143,0.324468,0.672131,1.543823,0.985895,1.008238,0.553206,0.365996,0.16433
2038.5,193,0.94629,0.011216,0.137464,0.168289,0.278309,0.578174,0.589025,0.709818,0.387088
2083.33,148,0.946386,0.004211,0.144752,0.228854,0.215488,0.386416,0.37856,0.492659,0.307126
2022.92,341,0.946472,0.263367,0.871167,2.872535,2.465622,2.057901,0.651442,0.635931,0.361753
2037.75,276,0.94649,0.524536,0.895401,1.899402,1.438208,1.707637,1.173014,1.165433,0.423885
2085.92,361,0.94669,0.237086,0.400333,0.61901,0.455356,0.563143,0.892593,1.175522,0.511254
2027.83,312,0.946703,0.389032,0.722285,1.362797,0.784366,0.858096,0.539075,0.352598,0.157288
2083.83,310,0.946738,0.387373,0.719255,1.357355,0.782137,0.855486,0.535091,0.348808,0.155112
2050.83,307,0.946747,0.343412,0.952544,2.999553,2.334482,1.979672,0.66112,0.650844,0.372283
2093.92,347,0.946769,0.320749,0.815778,1.994279,1.673134,1.81482,1.166312,1.139321,0.417726
2023,11,0.946771,0.309427,0.973058,3.10749,2.513223,2.075321,0.657543,0.642032,0.364765
2066,27,0.946799,0.222795,0.726266,1.992135,1.791438,2.013344,1.203223,1.172649,0.430214
2083.92,347,0.946816,0.261429,0.532225,1.257999,0.971644,0.963875,0.541871,0.355114,0.158447
2092.58,218,0.94691,0.194842,0.47817,1.181196,0.585864,1.173737,1.162377,1.33308,0.689275
2057.83,331,0.94691,0.222124,0.304112,0.391728,0.418064,0.549545,0.897777,1.186846,0.51492
2027.92,350,0.947004,0.263181,0.536273,1.266279,0.959661,0.981627,0.546137,0.35918,0.160763
2084.08,50,0.947052,0.375944,0.777198,1.760898,1.007849,1.020394,0.554399,0.367354,0.164729
2037.92,354,0.94718,0.325521,0.828592,2.027185,1.690025,1.897233,1.190608,1.180564,0.43272
2038.5,197,0.947201,0.043959,0.228212,0.379231,0.370848,0.634255,0.608652,0.729366,0.39678
2071.58,231,0.947328,0.2845,0.590634,1.038711,0.260411,0.221671,0.134342,0.14125,0.075977
2066.5,194,0.947329,0.025606,0.174958,0.248415,0.312589,0.596105,0.592809,0.712994,0.388496
2055.83,313,0.947371,0.390206,0.725261,1.36921,0.789194,0.862269,0.541023,0.353127,0.157425
2046.92,339,0.94739,0.224171,0.367017,0.703105,0.238279,0.345881,0.435303,0.73793,0.518169
2084,21,0.947401,0.323052,0.66895,1.537374,0.98295,1.005305,0.549114,0.362079,0.162115
2057.83,330,0.947408,0.225049,0.300968,0.389108,0.416953,0.548872,0.897542,1.186627,0.51488
2089,25,0.947509,0.100917,0.144775,0.157772,0.140486,0.139054,0.069166,0.064608,0.036812
2049.5,183,0.947537,0.210834,0.453959,0.950523,0.197156,0.290795,0.267187,0.371346,0.270127
2029.83,329,0.947556,0.224467,0.299702,0.386906,0.416039,0.548371,0.896569,1.185854,0.515194
2029.92,364,0.947563,0.239059,0.405098,0.628727,0.462245,0.570944,0.904447,1.19203,0.519575
2029.75,281,0.947569,0.388787,1.179723,3.37194,1.432406,0.943521,0.541939,0.647754,0.379453
2086,29,0.947624,0.270104,0.514901,0.879805,0.494352,0.581156,0.898902,1.180261,0.51411
2047.67,258,0.947661,0.307976,0.790247,1.753092,0.718698,0.642153,0.339583,0.366228,0.215647
2055.92,351,0.947751,0.264062,0.538574,1.27194,0.961562,0.989383,0.548118,0.359746,0.160914
2051,15,0.947781,0.314738,0.990649,3.156408,2.553664,2.111459,0.67669,0.666414,0.379971
2041,18,0.947825,0.226297,0.330485,0.996236,1.139738,2.70445,3.959682,5.107472,2.589389
2056.08,52,0.94785,0.377999,0.782059,1.771694,1.015378,1.027751,0.560346,0.371726,0.167026
2074.92,336,0.947997,0.222051,0.362257,0.693217,0.233101,0.341337,0.431617,0.732453,0.514401
2091.67,250,0.948039,0.378527,0.686513,1.635112,0.820043,0.820863,0.313158,0.28495,0.156998
2099.58,228,0.948073,0.282525,0.584336,1.02542,0.253936,0.216966,0.131938,0.138541,0.074422
2050.83,309,0.948105,0.275932,0.870799,2.958968,2.398079,1.986413,0.662585,0.652309,0.373007
2041.58,225,0.948248,0.250537,0.464273,0.996545,0.470164,0.782876,1.464318,3.100828,1.928781
2085.83,324,0.948279,0.220111,0.288897,0.364606,0.403558,0.537495,0.883292,1.168188,0.506373
2057.92,364,0.94835,0.239234,0.40536,0.628842,0.462218,0.570874,0.905225,1.192652,0.519136
2065.67,252,0.948367,0.400245,0.566041,1.190846,1.322351,1.629001,1.156999,1.130536,0.407126
2057.75,282,0.948374,0.38961,1.181797,3.376842,1.433648,0.942061,0.540621,0.646397,0.378762
2093.92,346,0.948414,0.320367,0.814761,1.998807,1.680403,1.80402,1.166107,1.139132,0.417618
2043.58,232,0.948522,0.284759,0.593222,1.04452,0.263381,0.224078,0.135797,0.142998,0.077019
2044.17,70,0.948561,0.199002,0.492374,1.19563,0.510309,0.487936,0.290014,0.295393,0.144776
2065.83,310,0.948578,0.465911,0.963533,2.109267,1.530255,1.726153,1.187174,1.158074,0.422414
2037.83,314,0.948595,0.468239,0.969607,2.125907,1.546885,1.747908,1.182942,1.173775,0.428958
2056,23,0.948707,0.325008,0.673547,1.547612,0.990228,1.012509,0.555008,0.366394,0.164388
2047.5,188,0.948743,0.008374,0.208375,0.202026,0.162249,0.237446,0.230823,0.295913,0.181024
2079,12,0.948853,0.312301,0.982009,3.129239,2.523761,2.084091,0.668986,0.658642,0.375828
2065.92,350,0.948861,0.323358,0.822846,2.012103,1.676449,1.870676,1.19474,1.164548,0.426209
2075.5,189,0.948869,0.016461,0.229614,0.247266,0.181314,0.246799,0.231872,0.295947,0.18059
2083.92,346,0.948886,0.261056,0.531229,1.2559,0.978302,0.956392,0.54167,0.354925,0.158343
2085.75,278,0.948903,0.3865,1.1721,3.35027,1.412656,0.92346,0.530241,0.634647,0.372285
2093.83,307,0.949,0.462872,0.955752,2.090553,1.506933,1.690551,1.15886,1.133022,0.413948
2057.83,329,0.949076,0.224668,0.299952,0.386966,0.41599,0.548288,0.897342,1.186473,0.514752
2037.75,275,0.949162,0.524176,0.89444,1.897377,1.437297,1.707085,1.172821,1.165287,0.423766
2029.83,328,0.949287,0.223987,0.298422,0.384208,0.414825,0.547635,0.896317,1.185646,0.515039
2028.08,51,0.949315,0.377096,0.779676,1.765867,1.010127,1.022923,0.558349,0.371134,0.166872
2054.42,159     1,0.94935,0.787317,3.704948,7.424606,3.412554,2.897477,1.706009,1.505505,0.638123
2053,19,0.949352,0.200643,0.820774,2.101548,0.763944,0.34785,0.194749,0.27524,0.185609
2075.5,191,0.949367,0.019174,0.236849,0.262514,0.188175,0.250957,0.233325,0.297379,0.181323
2078.92,342,0.949396,0.266293,0.880087,2.893861,2.475873,2.066547,0.662842,0.652498,0.372794
2027.92,349,0.949402,0.262814,0.535295,1.264216,0.962985,0.977199,0.54594,0.358994,0.16066
2075.67,257,0.949518,0.305972,0.784689,1.740733,0.71049,0.633953,0.334677,0.360638,0.212399
2050.83,306,0.949565,0.343054,0.951591,2.997543,2.333578,1.979124,0.660928,0.650652,0.372189
2088.17,70,0.949648,0.162105,0.236244,0.411092,0.237505,0.45169,0.640684,0.741413,0.375291
2050.92,345,0.949755,0.268648,0.888482,2.920358,2.505292,2.093691,0.670467,0.660191,0.376899
2063.58,214,0.949826,0.190223,0.321187,0.910653,0.590462,0.522096,0.252753,0.252494,0.141195
2081,20,0.949873,0.200817,0.81963,2.098199,0.760109,0.34491,0.192955,0.272825,0.184042
2035.58,214,0.949887,0.189838,0.321015,0.910917,0.591799,0.525274,0.255036,0.255386,0.142846
2056.25,118     1,0.949917,0.935824,1.474012,2.945975,1.933149,1.935138,1.661015,1.49786,0.608126
2093.92,345,0.949936,0.319982,0.813735,2.009734,1.687201,1.791012,1.165901,1.138942,0.417507
2053.58,218,0.949967,0.22881,0.408009,1.064356,0.77317,0.958268,0.623752,0.570988,0.268485
2092.58,217,0.950006,0.194327,0.476797,1.178304,0.584563,1.172949,1.162101,1.332864,0.689108
2027.83,311,0.950017,0.388684,0.721357,1.360842,0.783486,0.857563,0.538888,0.352427,0.157189
2025,19,0.950076,0.200375,0.819956,2.099853,0.762238,0.346362,0.193749,0.274009,0.18489
2083.83,309,0.950099,0.387026,0.71833,1.355405,0.78126,0.854954,0.534904,0.348636,0.155013
2094,24,0.950141,0.220586,0.720141,1.975778,1.76826,1.974282,1.174746,1.147352,0.421736
2055.92,350,0.950162,0.263695,0.537596,1.269878,0.963935,0.98582,0.547921,0.359559,0.160811
2085.83,323,0.950192,0.219443,0.287114,0.360849,0.401867,0.536471,0.882939,1.167878,0.506169
2028,22,0.950194,0.324134,0.671242,1.54195,0.985052,1.007727,0.553027,0.36582,0.164241
2059,26,0.950203,0.167764,0.28967,0.498647,0.194795,0.149071,0.069106,0.080709,0.056316
2059,27,0.950255,0.16818,0.290777,0.500981,0.195845,0.149708,0.069329,0.080928,0.056428
2055.67,260,0.950284,0.293902,0.413057,0.482517,0.586887,0.759575,0.512216,0.325046,0.143081
2064.58,222,0.950386,0.198153,0.487624,1.203337,0.600115,1.192642,1.17606,1.34622,0.695299
2089.58,224,0.950452,0.209935,0.516187,1.368214,1.299702,2.198102,0.791183,0.309994,0.158324
2022.92,340,0.950459,0.263032,0.870274,2.870654,2.464776,2.057388,0.651263,0.635752,0.361664
2038,31,0.950473,0.170665,0.679322,1.945274,1.848682,2.044824,1.199807,1.188971,0.436839
2063.42,152,0.950484,0.130162,0.342344,0.804426,0.367794,0.37636,0.281893,0.311361,0.173852
2079.67,253,0.950518,0.295009,0.459335,1.410583,1.991841,4.417555,3.081809,1.850727,0.522544
2033.5,191,0.950555,0.041935,0.252448,0.870585,1.352537,1.908413,0.656286,0.284126,0.145624
2029.75,280,0.95057,0.388393,1.178672,3.369725,1.431409,0.942917,0.541727,0.647542,0.379349
2055.83,312,0.950661,0.389858,0.724331,1.36725,0.788312,0.861735,0.540836,0.352955,0.157325
2089,26,0.950683,0.101393,0.146045,0.16045,0.141691,0.139784,0.069422,0.064861,0.03694
2023,10,0.950738,0.309092,0.972164,3.105606,2.512376,2.074808,0.657363,0.641852,0.364676
2085.92,360,0.950773,0.236753,0.399445,0.617138,0.454514,0.562632,0.892415,1.175396,0.511139
2083.92,345,0.950816,0.260679,0.530223,1.254421,0.986299,0.947416,0.541468,0.354734,0.158237
2066,26,0.950834,0.222461,0.725375,1.990259,1.790593,2.012832,1.203043,1.17247,0.430125
2022.75,280,0.950836,0.359491,0.900871,2.819106,2.131994,1.872581,0.628921,0.613418,0.350634
2057.83,328,0.950847,0.224187,0.298669,0.384263,0.414774,0.547551,0.897089,1.186265,0.514598
2059,25,0.950852,0.167363,0.288599,0.496391,0.193779,0.148456,0.06889,0.080497,0.056208
2053.67,252,0.95086,0.384363,0.687917,1.601558,0.620368,0.960225,0.740515,0.678304,0.309274
2037.92,353,0.950929,0.325181,0.827686,2.025274,1.689165,1.896712,1.190425,1.180386,0.432628
2075.5,190,0.950946,0.018021,0.233774,0.256033,0.185259,0.24919,0.232707,0.296772,0.18101
2084.08,49,0.951071,0.37561,0.776306,1.759019,1.007004,1.019882,0.554219,0.367174,0.16464
2099.58,227,0.951261,0.282103,0.58321,1.023047,0.252868,0.216318,0.131712,0.138321,0.074307
2029.83,327,0.951313,0.223392,0.296835,0.380864,0.41332,0.546723,0.896003,1.185377,0.514855
2072.17,69,0.951393,0.209572,0.501751,1.197114,0.490771,0.481568,0.287466,0.292767,0.143406
2046.92,338,0.951424,0.223837,0.366126,0.701227,0.237434,0.345369,0.435124,0.737784,0.518064
2059,18,0.951442,0.164469,0.280881,0.480125,0.186461,0.144021,0.067337,0.078969,0.055429
2059,24,0.951467,0.16696,0.287526,0.494129,0.192762,0.147839,0.068674,0.080285,0.0561
2084,20,0.951468,0.322719,0.668061,1.535499,0.982107,1.004794,0.548935,0.361903,0.162025
2056.08,51,0.951548,0.377658,0.78115,1.769778,1.014516,1.027228,0.560163,0.371543,0.166936
2029.92,363,0.951612,0.238695,0.404128,0.626682,0.461325,0.570387,0.904252,1.191888,0.519452
2086,28,0.951621,0.269769,0.514008,0.877922,0.493505,0.580642,0.898722,1.18011,0.514106
2085.75,277,0.951629,0.38614,1.171139,3.348245,1.411745,0.922908,0.530048,0.634453,0.37219
2071.58,230,0.951632,0.283987,0.589266,1.035827,0.259114,0.220884,0.134067,0.140981,0.075838
2059,28,0.951662,0.168622,0.291956,0.503466,0.196963,0.150386,0.069566,0.081162,0.056547
2059,19,0.951712,0.164889,0.282001,0.482486,0.187523,0.144665,0.067562,0.079191,0.055542
2027.92,348,0.95174,0.262445,0.53431,1.262141,0.967296,0.971866,0.545742,0.358807,0.160557
2057.75,281,0.95174,0.389193,1.180684,3.374496,1.432592,0.941422,0.540397,0.646173,0.378651
2065.92,349,0.951749,0.323,0.821892,2.010091,1.680027,1.866051,1.194548,1.164368,0.426108
2051,14,0.951783,0.314403,0.989756,3.154526,2.552817,2.110945,0.67651,0.666234,0.379882
2065.83,309,0.951789,0.46556,0.962598,2.107296,1.529368,1.725616,1.186986,1.157927,0.4223
2093.92,344,0.951874,0.319605,0.812746,2.023738,1.695804,1.775146,1.165698,1.138757,0.417399
2088.17,69,0.951901,0.161735,0.235256,0.40901,0.236569,0.451123,0.640488,0.741244,0.375176
2059,29,0.951938,0.169042,0.293077,0.505828,0.198026,0.15103,0.069791,0.081384,0.05666
2037.83,313,0.951985,0.467892,0.968681,2.123955,1.546007,1.747376,1.182756,1.173627,0.428848
2074.92,335,0.951989,0.221716,0.361363,0.691332,0.232253,0.340823,0.431437,0.732306,0.514296
2038.58,224,0.952177,0.175803,0.205692,0.224249,0.198485,0.296468,0.356764,0.449937,0.265145
2061,23,0.952275,0.10035,0.142949,0.153401,0.139027,0.138736,0.06933,0.064818,0.036995
2050.83,305,0.952404,0.342696,0.950635,2.995529,2.332671,1.978574,0.660736,0.65046,0.372094
2057.92,363,0.952405,0.238869,0.404389,0.626795,0.461297,0.570316,0.905029,1.19251,0.519013
2059,23,0.952427,0.166564,0.28647,0.491904,0.191761,0.147233,0.068462,0.080076,0.055993
2037.75,274,0.95244,0.523761,0.893334,1.895044,1.436247,1.706449,1.172598,1.165113,0.423632
2059,30,0.952449,0.169467,0.294211,0.508217,0.199101,0.151681,0.07002,0.081609,0.056775
2093.83,306,0.952502,0.462527,0.954831,2.088613,1.50606,1.690021,1.158674,1.132878,0.413836
2055.92,349,0.952585,0.263328,0.536615,1.267811,0.967275,0.981374,0.547724,0.359373,0.160708
2083.92,344,0.952664,0.260299,0.529212,1.252826,0.996597,0.936381,0.541264,0.354542,0.158131
2056,22,0.95277,0.324674,0.672656,1.545734,0.989383,1.011997,0.554829,0.366216,0.164298
2043.58,231,0.952773,0.28425,0.591867,1.041663,0.262095,0.223299,0.135524,0.142732,0.076882
2038,30,0.952803,0.195721,0.680155,1.948965,1.845968,2.042649,1.199591,1.188755,0.436732
2079,11,0.952838,0.311966,0.981114,3.127352,2.522912,2.083576,0.668806,0.658462,0.375739
2057.83,327,0.952923,0.223591,0.29708,0.380913,0.413266,0.546638,0.896774,1.185994,0.514413
2087,17,0.95297,0.191639,0.278429,0.475504,0.183664,0.141798,0.066328,0.077845,0.054711
2092.58,216,0.953128,0.193805,0.475406,1.175371,0.583243,1.172149,1.161821,1.332645,0.68894
2059,20,0.953133,0.165332,0.283183,0.484977,0.188644,0.145344,0.0678,0.079425,0.055661
2029.75,279,0.953207,0.38803,1.177705,3.367686,1.430492,0.942361,0.541532,0.647347,0.379253
2028.08,50,0.953275,0.376759,0.778779,1.763976,1.009276,1.022408,0.558168,0.370954,0.166783
2036.58,222,0.953277,0.198421,0.488632,1.206309,0.603797,1.200568,1.183174,1.353525,0.69874
2064.58,221,0.953326,0.197685,0.486376,1.200706,0.598931,1.191925,1.175809,1.34603,0.695145
2061.5,190,0.953329,0.039703,0.245892,0.853424,1.33138,1.882473,0.648327,0.279184,0.143153
2027.83,310,0.953359,0.388336,0.720427,1.358882,0.782604,0.857028,0.538701,0.352255,0.157089
2059,22,0.953387,0.166168,0.285413,0.489676,0.190758,0.146625,0.068249,0.079867,0.055886
2078.92,341,0.953423,0.265957,0.879194,2.891978,2.475025,2.066033,0.662662,0.652318,0.372705
2073.58,214,0.953467,0.1696,0.199946,0.145844,0.099429,0.150807,0.193556,0.328575,0.245465
2025.67,251,0.953493,0.387782,0.687533,1.586877,0.611486,0.954612,0.738183,0.676481,0.308746
2083.83,308,0.953505,0.386678,0.717403,1.353451,0.780381,0.854421,0.534718,0.348465,0.154913
2079.33,151,0.953529,0.010101,0.204335,0.776281,1.624307,3.04738,2.951331,1.737039,0.46867
2085.67,259,0.953536,0.287405,1.006407,3.073513,1.162254,0.800966,0.5096,0.614005,0.362094
2033,22,0.953612,0.100014,0.141949,0.151036,0.138237,0.138551,0.069389,0.064874,0.037043
2059,31,0.953688,0.169907,0.295384,0.510689,0.200213,0.152355,0.070256,0.081841,0.056893
2059,21,0.953759,0.16576,0.284324,0.487382,0.189726,0.146,0.06803,0.079651,0.055776
2083.75,280,0.953782,0.407303,0.707321,1.127319,0.668965,0.804447,0.524305,0.33846,0.149718
2031,26,0.953812,0.16782,0.289986,0.499312,0.195225,0.149419,0.069253,0.080871,0.056421
2050.92,344,0.953839,0.268314,0.887591,2.91848,2.504447,2.093179,0.670288,0.660012,0.37681
2027.92,347,0.953849,0.26207,0.533311,1.260035,0.972691,0.965526,0.545541,0.358617,0.160452
2085.83,322,0.953851,0.218462,0.284499,0.355338,0.399387,0.534968,0.882419,1.167399,0.505883
2031,27,0.95389,0.168237,0.291099,0.501657,0.19628,0.150058,0.069477,0.081091,0.056534
2055.83,311,0.953995,0.389508,0.723399,1.365288,0.787429,0.8612,0.540648,0.352783,0.157225
2093.92,343,0.954028,0.345511,0.876952,2.124539,1.639438,1.763835,1.165497,1.138566,0.417362
2094,23,0.954101,0.220249,0.719243,1.973884,1.767408,1.973765,1.174565,1.147171,0.421647
2065.92,348,0.954225,0.322632,0.820912,2.008026,1.685898,1.859307,1.194351,1.164184,0.426004
2028,21,0.95423,0.323799,0.670348,1.540065,0.984204,1.007213,0.552847,0.365642,0.164151
2087,16,0.954268,0.191249,0.277389,0.473312,0.182677,0.1412,0.066118,0.077639,0.054605
2072.17,68,0.954359,0.234581,0.51703,1.193607,0.477093,0.479704,0.286813,0.292119,0.143147
