source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	1992-03-28 00:00:00	0	0	0	0.0212649	0	0	0.00649867	0	0	2.22758	0	0	0	0	0	0	0	294.238	0	0	-99.99	25.6352	25.6332	25.7396	25.7214	25.634	25.571	25.8664	25.8534	24.4644	14.1147	6.85523	1.21961	1.21987	1.20647	1.20874	1.08607	0.537554	0.681901	99	0	23.6101
setup	0	1992-03-29 00:00:00	0	1.52	1.52	0.0651708	0	0	0.0191164	0.00271545	0	2.48324	1.51728	0	0	0	0	0	0	293.253	0	0	-99.99	25.6655	25.6533	25.6699	25.6951	25.6455	25.6077	25.847	25.8329	24.4768	14.1293	6.83084	1.21578	1.21731	1.21522	1.21205	1.08474	0.538879	0.68028	99	0	23.6101
setup	0	1992-03-30 00:00:00	0	1.52	1.52	0.0302727	0	0	0.00887324	0.00126136	0	2.70821	1.51874	0	0	0	0	0	0	292.055	0	0	-99.99	25.6341	25.666	25.6547	25.6775	25.6513	25.6282	25.8363	25.8144	24.4863	14.1351	6.83593	1.21975	1.21571	1.21714	1.21427	1.08408	0.539614	0.679634	99	0	23.6101
setup	0	1992-03-31 00:00:00	0	4.57	4.57	0.0533608	0	0	0.0160106	0.00222337	0	2.89302	4.56778	0	0	0	0	0	0	293.713	0	0	-99.99	25.559	25.3388	25.7773	25.7267	25.6626	25.592	25.8897	25.8415	24.5237	14.4066	7.1576	1.22933	1.25801	1.20177	1.20808	1.08279	0.53597	0.650727	99	0	23.6101
setup	0	1992-04-01 00:00:00	0	0	0	0	0	0	0	0	0	2.95883	0	0	0	0	0	0	0	290.755	0	0	-99.99	25.559	25.2696	25.723	25.7128	25.6626	25.6129	25.8732	25.8464	24.5174	14.1231	6.81981	1.2855	1.27049	1.20855	1.20983	1.08278	0.537095	0.680967	99	0	23.6101
setup	0	1992-04-02 00:00:00	0	0	0	0	0	0	0	0	0	2.89129	0	0	0	0	0	0	0	287.863	0	0	-99.99	25.559	25.2696	25.723	25.7128	25.6509	25.627	25.8601	25.8461	24.4927	14.1139	6.83878	1.46514	1.39336	1.27038	1.2422	1.08413	0.53799	0.681993	99	0	23.6101
setup	0	1992-04-03 00:00:00	0	0	0	0.0107307	0	0	0.00325229	0	0	2.41979	0	0	0	0	0	0	0	285.44	0	0	-99.99	25.3847	25.3658	25.7006	25.6933	25.6589	25.6355	25.8535	25.8467	24.474	14.1117	6.84418	1.25195	1.25444	1.21135	1.21227	1.08321	0.538435	0.682241	99	0	23.6101
setup	0	1992-04-04 00:00:00	0	2.54	2.54	0.0476819	0	0	0.0140586	0.00198674	0	1.63048	2.53801	0	0	0	0	0	0	286.334	0	0	-99.99	25.6475	25.5767	25.5098	25.6635	25.6626	25.649	25.8453	25.8489	24.4425	14.1396	6.84878	1.21805	1.22705	1.23566	1.21603	1.08279	0.538994	0.679142	99	0	23.6101
setup	0	1992-04-05 00:00:00	0	0	0	0.0688812	0	0	0.0210785	0	0	0.794087	0	0	0	0	0	0	0	285.519	0	0	-99.99	25.5837	25.5703	25.5576	25.6584	25.6592	25.6546	25.8453	25.849	24.4466	14.1237	6.85828	1.22617	1.22788	1.2295	1.21667	1.08317	0.538994	0.680898	99	0	23.6101
setup	0	1992-04-06 00:00:00	0	0	0	0.359464	0	0	0.109882	0	0	0	0	0	0	0	0	0	0	285.409	0	0	-99.99	25.5213	25.5258	25.5302	25.6319	25.6462	25.6538	25.8453	25.8479	24.4497	14.1196	6.85787	1.23418	1.23359	1.23303	1.22002	1.08466	0.538994	0.681358	99	0	23.6101
setup	0	1992-04-07 00:00:00	0	1.78	1.78	0.504745	0	0	0.148013	0.0210311	0	1.31488	1.75897	0	0	0	0	0	0	285.705	0	0	-99.99	25.2105	25.5293	25.5069	25.5529	25.6274	25.6506	25.8768	25.8506	24.4692	14.1586	6.85858	1.27515	1.23314	1.23603	1.23011	1.08683	0.536848	0.677045	99	0	23.6101
setup	0	1992-04-08 00:00:00	0	0	0	0.243992	0	0	0.0742553	0	0	0.339027	0	0	0	0	0	0	0	285.291	0	0	-99.99	25.1725	25.4923	25.493	25.535	25.6187	25.6499	25.874	25.861	24.4706	14.1499	6.86761	1.28028	1.23792	1.23782	1.23241	1.08783	0.537042	0.677999	99	0	23.6101
setup	0	1992-04-09 00:00:00	0	0	0	0.588041	0	0	0.178611	0	0	0.00897701	0	0	0	0	0	0	0	285.104	0	0	-99.99	25.0813	25.4195	25.4396	25.4919	25.5977	25.648	25.8715	25.8655	24.4706	14.1462	6.86743	1.29273	1.24739	1.24477	1.23797	1.09026	0.53721	0.678414	99	0	23.6101
setup	0	1992-04-10 00:00:00	0	0	0	0.123608	0	0	0.0374789	0	0	0.00712343	0	0	0	0	0	0	0	285.059	0	0	-99.99	25.0622	25.4042	25.4283	25.4828	25.5932	25.6476	25.8702	25.867	24.4712	14.1429	6.86683	1.29536	1.24939	1.24623	1.23914	1.09077	0.537299	0.678777	99	0	23.6101
setup	0	1992-04-11 00:00:00	0	5.84	5.84	0.314379	0	0	0.0912656	0.0261983	0	1.29074	5.8138	0	0	0	0	0	0	289.491	0	0	-99.99	25.3295	25.5715	25.7687	25.5581	25.5366	25.6001	25.9304	25.8769	24.538	14.4172	7.1771	1.25924	1.22772	1.20284	1.22945	1.09734	0.533213	0.649639	99	0	23.6101
setup	0	1992-04-12 00:00:00	0	0	0	0.0305442	0	0	0.00928081	0	0	1.38199	0	0	0	0	0	0	0	288.1	0	0	-99.99	25.3247	25.4353	25.5893	25.5735	25.5398	25.582	25.8877	25.8291	24.5142	14.1348	6.86711	1.25987	1.24532	1.22546	1.22747	1.09697	0.536105	0.679673	99	0	23.6101
setup	0	1992-04-13 00:00:00	0	0	0	0.000531777	0	0	0.000161546	0	0	1.61087	0	0	0	0	0	0	0	286.489	0	0	-99.99	25.3246	25.435	25.569	25.565	25.5545	25.5821	25.862	25.8363	24.4997	14.1257	6.84663	1.25988	1.24536	1.22804	1.22855	1.09526	0.537855	0.680682	99	0	23.6101
setup	0	1992-04-14 00:00:00	0	0	0	0.0732187	0	0	0.0222384	0	0	1.5877	0	0	0	0	0	0	0	284.879	0	0	-99.99	25.3132	25.426	25.5578	25.5572	25.5552	25.5818	25.8501	25.8378	24.4865	14.1226	6.8532	1.26141	1.24655	1.22948	1.22956	1.09517	0.538667	0.681025	99	0	23.6101
setup	0	1992-04-15 00:00:00	0	7.62	7.62	0.279194	0	0	0.0830844	0.0232662	0	1.30041	7.59673	0	0	0	0	0	0	291.092	0	0	-99.99	25.7487	25.7365	26.7505	25.7771	25.5447	25.568	25.848	25.8406	24.528	14.4019	7.16424	1.20533	1.20686	1.0886	1.2018	1.0964	0.538815	0.651205	99	0	23.6101
setup	0	1992-04-16 00:00:00	0	7.11	7.11	0.824412	0	0	0.247291	0.068701	0	1.39149	7.0413	0	0	0	0	0	0	296.495	0	0	-99.99	25.617	25.745	27.4406	26.7317	25.6253	25.5452	25.9654	25.8616	24.7519	14.8762	7.63715	1.22193	1.20579	1.01686	1.09065	1.08707	0.530851	0.605529	99	0	23.6101
setup	0	1992-04-17 00:00:00	0	0	0	0.165415	0	0	0.0504348	0	0	1.62394	0	0	0	0	0	0	0	294.82	0	0	-99.99	25.4942	25.4569	25.469	25.417	25.7311	25.5647	25.9346	25.8889	24.5888	15.1883	8.07414	1.23767	1.24251	1.24093	1.24772	1.07498	0.532927	0.578418	99	0	23.6101
setup	0	1992-04-18 00:00:00	0	0.25	0.25	0.600778	0	0	0.175339	0.0250324	0	1.93201	0.224968	0	0	0	0	0	0	292.938	0	0	-99.99	25.3946	25.3937	25.3874	25.384	25.6678	25.5901	25.9043	25.8948	24.5187	14.0981	7.47989	1.25066	1.25078	1.2516	1.25204	1.08219	0.534982	0.683756	99	0	23.6101
setup	0	1992-04-19 00:00:00	0	0	0	1.97614	0	0	0.598109	0	0	2.22754	0	0	0	0	0	0	0	290.112	0	0	-99.99	25.0862	25.1511	25.2094	25.241	25.5832	25.5882	25.8981	25.8962	24.495	14.1075	6.8559	1.29206	1.28319	1.27529	1.27104	1.09192	0.535403	0.682705	99	0	23.6101
setup	0	1992-04-20 00:00:00	0	3.81	3.81	2.46908	0	0	0.725025	0.102878	0	2.47608	3.70712	0	0	0	0	0	0	290.618	0	0	-99.99	25.3252	25.2849	25.1615	25.1109	25.4233	25.5748	25.7788	25.8139	24.5114	14.1169	7.12443	1.25981	1.26517	1.28177	1.28868	1.11066	0.543559	0.681661	99	0	23.6101
setup	0	1992-04-21 00:00:00	0	3.05	3.05	1.27563	0	0	0.371749	0.0531512	0	2.65652	2.99685	0	0	0	0	0	0	290.587	0	0	-99.99	25.3335	25.2746	25.1473	25.0933	25.2514	25.5437	25.846	25.8244	24.472	14.0989	6.99527	1.25871	1.26654	1.28371	1.29109	1.13127	0.538953	0.683666	99	0	23.6101
setup	0	1992-04-22 00:00:00	0	0.25	0.25	0.134606	0	0	0.0388966	0.00560857	0	2.74585	0.244391	0	0	0	0	0	0	288.046	0	0	-99.99	25.311	25.2597	25.1743	25.1328	25.2469	25.5432	25.8509	25.8434	24.4689	14.1135	6.86002	1.2617	1.26853	1.28004	1.28567	1.13182	0.538617	0.682038	99	0	23.6101
setup	0	1992-04-23 00:00:00	0	22.61	22.61	0.805109	0	0	0.21111	0.201277	0.0436137	2.64788	22.3651	0	0	0	0	0	0	307.553	0	0	-99.99	25.6604	42.3626	33.8212	27.2688	25.1191	25.3977	25.8998	25.8526	24.5371	14.393	7.16484	1.21642	0.257401	0.568115	1.03412	1.1475	0.535285	0.652119	99	0	23.6101
setup	0	1992-04-24 00:00:00	0	2.79	2.79	0.253977	0	0	0.085323	0.0105824	0	2.41123	2.77942	0	0	0	0	0	0	307.835	0	0	-99.99	25.4411	25.7071	36.458	35.983	26.2371	25.2387	25.9581	25.8882	24.7706	14.8711	7.63449	1.24457	1.21054	0.450814	0.470097	1.01956	0.531343	0.605992	99	0	23.6101
setup	0	1992-04-25 00:00:00	0	3.56	3.56	0.0448491	0	0	0.0145972	0.00186871	0	2.29441	3.55813	0	0	0	0	0	0	309.084	0	0	-99.99	25.6064	25.4239	25.1627	28.0761	31.1979	25.7161	25.9497	25.9264	25.0824	15.3378	8.07213	1.22327	1.24682	1.28162	0.956188	0.628358	0.531909	0.56617	99	0	23.6101
setup	0	1992-04-26 00:00:00	0	1.27	1.27	0.289755	0	0	0.0877695	0.0120731	0	2.32914	1.25793	0	0	0	0	0	0	307.926	0	0	-99.99	25.4055	25.3703	25.3283	25.4168	24.8987	28.3986	26.1528	25.9582	25.3826	15.747	8.45343	1.24922	1.25385	1.2594	1.24774	1.17522	0.518387	0.534815	99	0	23.6101
setup	0	1992-04-27 00:00:00	0	0.51	0.51	0.2402	0	0	0.069664	0.0100084	0	2.44399	0.499992	0	0	0	0	0	0	305.912	0	0	-99.99	25.3918	25.3731	25.3457	25.3245	25.2067	25.9158	25.5316	26.1853	25.6307	16.096	8.78111	1.25102	1.25348	1.2571	1.2599	1.13672	0.560871	0.510341	99	0	23.6101
setup	0	1992-04-28 00:00:00	0	0	0	0.249024	0	0	0.075023	0	0	2.59114	0	0	0	0	0	0	0	303.246	0	0	-99.99	25.3377	25.3324	25.3107	25.2876	25.2192	25.7532	25.6885	25.6701	24.5961	16.079	9.05635	1.25815	1.25885	1.26174	1.2648	1.13519	0.549819	0.511487	99	0	23.6101
setup	0	1992-04-29 00:00:00	0	10.67	10.67	0.466137	0	0	0.135623	0.0582671	0	2.76236	10.6117	0	0	0	0	0	0	310.959	0	0	-99.99	25.537	31.1944	27.5432	25.76	25.2422	25.3368	25.7962	25.6924	24.5868	15.6151	9.16235	1.23215	0.716651	1.00674	1.20392	1.13239	0.542361	0.544591	99	0	23.6101
setup	0	1992-04-30 00:00:00	0	0	0	1.24235	0	0	0.383237	0	0	2.96669	0	0	0	0	0	0	0	307.609	0	0	-99.99	25.3407	25.4766	25.3134	25.2136	25.3688	25.239	25.8621	25.7893	24.3756	15.6012	9.12065	1.25775	1.23995	1.26138	1.27472	1.11713	0.537854	0.545638	99	0	23.6101
setup	0	1992-05-01 00:00:00	0	0	0	2.38306	0	0	0.715104	0	0	3.21017	0	0	0	0	0	0	0	303.684	0	0	-99.99	24.9698	25.1207	25.1153	25.1138	25.2901	25.2666	25.851	25.8104	24.3798	14.1998	8.68151	1.30818	1.28733	1.28807	1.28828	1.12659	0.538606	0.672543	99	0	23.6101
setup	0	1992-05-02 00:00:00	0	0	0	1.76928	0	0	0.525508	0	0	3.48668	0	0	0	0	0	0	0	299.672	0	0	-99.99	24.6991	24.9057	24.9576	24.9865	25.226	25.2621	25.8389	25.8126	24.3928	14.1545	6.89349	1.34676	1.31716	1.30988	1.30584	1.13436	0.539437	0.6775	99	0	23.6101
setup	0	1992-05-03 00:00:00	0	0	0	0.437463	0	0	0.129227	0	0	3.77628	0	0	0	0	0	0	0	295.767	0	0	-99.99	24.6327	24.853	24.9187	24.9551	25.2105	25.2607	25.8305	25.8132	24.4027	14.1538	6.88589	1.35646	1.32463	1.31534	1.31023	1.13625	0.540012	0.677577	99	0	23.6101
setup	0	1992-05-04 00:00:00	0	2.03	2.03	0.26192	0	0	0.0758352	0.0109133	0	4.03128	2.01909	0	0	0	0	0	0	293.678	0	0	-99.99	25.4562	25.3083	25.0754	25.001	25.1962	25.2546	25.8306	25.8256	24.4514	14.1363	6.8403	1.2426	1.26206	1.29354	1.30383	1.138	0.540005	0.679502	99	0	23.6101
setup	0	1992-05-05 00:00:00	0	0	0	0.250143	0	0	0.0752324	0	0	4.05926	0	0	0	0	0	0	0	289.544	0	0	-99.99	25.2728	25.2239	25.126	25.086	25.1874	25.2539	25.8307	25.8294	24.4708	14.129	6.85854	1.26678	1.27333	1.28661	1.29208	1.13908	0.539996	0.680317	99	0	23.6101
setup	0	1992-05-06 00:00:00	0	0	0	0.346011	0	0	0.103873	0	0	3.49919	0	0	0	0	0	0	0	285.941	0	0	-99.99	25.171	25.1545	25.1165	25.0976	25.1753	25.2528	25.8308	25.8304	24.474	14.128	6.86312	1.28048	1.28272	1.28791	1.29049	1.14056	0.539992	0.680428	99	0	23.6101
setup	0	1992-05-07 00:00:00	0	0	0	0.856331	0	0	0.256301	0	0	2.1389	0	0	0	0	0	0	0	283.546	0	0	-99.99	25.0318	25.0409	25.0444	25.0465	25.1453	25.2501	25.8308	25.8307	24.4745	14.1277	6.86436	1.29955	1.29829	1.29781	1.29753	1.14426	0.539992	0.680455	99	0	23.6101
setup	0	1992-05-08 00:00:00	0	0	0	1.04013	0	0	0.30989	0	0	0.0538357	0	0	0	0	0	0	0	283.182	0	0	-99.99	24.872	24.9152	24.9518	24.9719	25.1088	25.2469	25.8308	25.8307	24.4746	14.1276	6.86417	1.32194	1.31583	1.31069	1.30788	1.14877	0.539991	0.68047	99	0	23.6101
setup	0	1992-05-09 00:00:00	0	0.51	0.51	1.45466	0	0	0.416304	0.0606107	0	0.000791849	0.449389	0	0	0	0	0	0	283.214	0	0	-99.99	25.1528	25.105	24.9995	24.9538	25.0601	25.2426	25.8308	25.8308	24.4745	14.127	6.86332	1.28295	1.28948	1.30404	1.31041	1.15483	0.539991	0.680532	99	0	23.6101
setup	0	1992-05-10 00:00:00	0	0	0	1.80931	0	0	0.53593	0	0	0.00205953	0	0	0	0	0	0	0	282.676	0	0	-99.99	24.8493	24.8581	24.8557	24.8553	24.9968	25.2369	25.8308	25.8308	24.4741	14.1263	6.86272	1.32516	1.32391	1.32425	1.32431	1.16276	0.539991	0.680609	99	0	23.6101
setup	0	1992-05-11 00:00:00	0	0	0	3.21169	0	0	0.939918	0	0	0.00220971	0	0	0	0	0	0	0	281.734	0	0	-99.99	24.3638	24.4749	24.5729	24.627	24.8846	25.2269	25.8308	25.8308	24.4736	14.1257	6.86234	1.39678	1.37992	1.36529	1.3573	1.17703	0.539991	0.680678	99	0	23.6101
setup	0	1992-05-12 00:00:00	0	2.29	2.29	3.42859	0	0	0.985992	0.142858	0	0.00215013	2.14714	0	0	0	0	0	0	282.893	0	0	-99.99	25.0245	25.0086	24.932	24.8596	24.7716	25.2167	25.8308	25.8308	24.473	14.1252	6.86208	1.30057	1.30277	1.31347	1.32369	1.19162	0.539991	0.680736	99	0	23.6101
setup	0	1992-05-13 00:00:00	0	0	0	1.41486	0	0	0.419052	0	0	0.00204695	0	0	0	0	0	0	0	282.472	0	0	-99.99	24.8015	24.8056	24.7871	24.7681	24.7452	25.2123	25.8308	25.8308	24.4724	14.1248	6.86188	1.33197	1.33139	1.33404	1.33677	1.19506	0.539991	0.680786	99	0	23.6101
setup	0	1992-05-14 00:00:00	0	0	0	0.948609	0	0	0.279299	0	0	0.00193727	0	0	0	0	0	0	0	282.191	0	0	-99.99	24.6575	24.688	24.6988	24.7027	24.7147	25.2093	25.8308	25.8308	24.4717	14.1244	6.86172	1.35283	1.34837	1.3468	1.34623	1.19906	0.539991	0.680829	99	0	23.6101
setup	0	1992-05-15 00:00:00	0	0	0	1.30457	0	0	0.38202	0	0	0.00183134	0	0	0	0	0	0	0	281.807	0	0	-99.99	24.4612	24.5331	24.5845	24.6105	24.6698	25.2052	25.8308	25.8308	24.4711	14.124	6.86159	1.38198	1.3712	1.36357	1.35972	1.20499	0.539991	0.680868	99	0	23.6101
setup	0	1992-05-16 00:00:00	0	0	0	2.37803	0	0	0.690234	0	0	0.00173204	0	0	0	0	0	0	0	281.115	0	0	-99.99	24.1088	24.2538	24.3775	24.4432	24.5878	25.1978	25.8308	25.8308	24.4705	14.1237	6.86147	1.43658	1.41376	1.39469	1.3847	1.21589	0.539991	0.680905	99	0	23.6101
setup	0	1992-05-17 00:00:00	0	2.29	2.29	3.45211	0	0	0.985473	0.143838	0	0.00163984	2.14616	0	0	0	0	0	0	282.274	0	0	-99.99	25.0123	25.0142	24.9247	24.7671	24.5205	25.1875	25.8308	25.8308	24.4699	14.1234	6.86137	1.30226	1.30199	1.3145	1.33692	1.22495	0.539991	0.680939	99	0	23.6101
setup	0	1992-05-18 00:00:00	0	0	0	1.24143	0.34528	0	0.262502	0	0	0.00155441	0	0	0	0	0	0	0	281.665	11.8477	0	-99.99	24.0753	24.845	24.771	24.7012	24.588	25.1847	25.8308	25.8308	24.4694	14.1231	6.86128	1.44193	1.32576	1.33636	1.34645	1.21587	0.539991	0.680971	99	0	23.6101
setup	0	1992-05-19 00:00:00	0	0	0	1.76132	1.76132	0	0	0	0	0.00147514	0	0	0	0	0	0	0	279.902	10.0864	0	-99.99	20.1485	24.8016	24.7498	24.7062	24.6293	25.1847	25.8308	25.8308	24.4688	14.1228	6.86119	2.33896	1.33196	1.33941	1.34573	1.21036	0.539991	0.681001	99	0	23.6101
setup	0	1992-05-20 00:00:00	0	0	0	2.48798	2.48798	0	0	0	0	0.0014014	0	0	0	0	0	0	0	277.413	7.59839	0	-99.99	15.1099	24.7723	24.738	24.7091	24.658	25.1847	25.8308	25.8308	24.4683	14.1225	6.86111	5.52342	1.33616	1.34112	1.3453	1.20655	0.539991	0.68103	99	0	23.6101
setup	0	1992-05-21 00:00:00	0	0	0	3.30458	3.30458	0	0	0	0	0.00133258	0	0	0	0	0	0	0	274.107	10.4883	0	-99.99	12.7717	24.745	24.7275	24.7099	24.677	25.1847	25.8308	25.8308	24.4678	14.1223	6.86104	9.96199	1.34011	1.34263	1.34518	1.20403	0.539991	0.681058	99	0	23.6101
setup	0	1992-05-22 00:00:00	0	1.78	1.66717	4.05404	3.94122	0.112828	0	0	0	0.00126817	1.66717	0	0	0	0	0	0	271.831	8.21424	0	-99.99	10.9274	24.7304	24.7201	24.7095	24.6891	25.1847	25.8308	25.8308	24.4673	14.1221	6.86097	19.1788	1.34221	1.34371	1.34525	1.20243	0.539991	0.681084	99	0	23.6101
setup	0	1992-05-23 00:00:00	0	4.57	4.44124	1.14442	1.01566	0.128759	0	0	0	0.0012077	4.44124	0	0	0	0	0	0	275.256	11.6398	0	-99.99	15.5192	24.7218	24.7155	24.709	24.6966	25.1847	25.8308	25.8308	24.4668	14.1218	6.86091	5.0669	1.34347	1.34438	1.34531	1.20145	0.539991	0.681109	99	0	23.6101
setup	0	1992-05-24 00:00:00	0	0	0	0.0866044	0.0866044	0	0	0	0	0.00115078	0	0	0	0	0	0	0	275.168	11.5532	0	-99.99	15.404	24.7165	24.7127	24.7087	24.7012	25.1847	25.8308	25.8308	24.4663	14.1216	6.86085	5.18939	1.34423	1.34478	1.34536	1.20085	0.539991	0.681133	99	0	23.6101
setup	0	1992-05-25 00:00:00	0	0.25	0.232463	0.24946	0.231923	0.0175371	0	0	0	0.00109708	0.232463	0	0	0	0	0	0	275.167	11.5538	0	-99.99	15.4041	24.7133	24.711	24.7086	24.7039	25.1847	25.8308	25.8308	24.4659	14.1214	6.86079	5.1893	1.3447	1.34503	1.34538	1.20048	0.539991	0.681156	99	0	23.6101
setup	0	1992-05-26 00:00:00	0	0.25	0.232064	0.427367	0.409431	0.0179357	0	0	0	0.00104631	0.232064	0	0	0	0	0	0	274.989	17.5547	0	-99.99	15.4606	23.8345	24.7095	24.7083	24.7056	25.1847	25.8308	25.8308	24.4655	14.1212	6.86074	5.1286	1.4812	1.34524	1.34542	1.20026	0.539991	0.681177	99	0	23.6101
setup	0	1992-05-27 00:00:00	0	0	0	0.624283	0.624283	0	0	0	0	0.000998235	0	0	0	0	0	0	0	274.364	16.9304	0	-99.99	15.0728	22.4999	24.7087	24.708	24.7066	25.1847	25.8308	25.8308	24.4651	14.121	6.86069	5.56785	1.72912	1.34536	1.34546	1.20013	0.539991	0.681198	99	0	23.6101
setup	0	1992-05-28 00:00:00	0	0	0	1.02157	1.02157	0	0	0	0	0.00095264	0	0	0	0	0	0	0	273.341	15.9088	0	-99.99	14.4336	20.3286	24.7083	24.7079	24.7071	25.1847	25.8308	25.8308	24.4647	14.1209	6.86065	6.42989	2.28182	1.34543	1.34548	1.20006	0.539991	0.681218	99	0	23.6101
setup	0	1992-05-29 00:00:00	0	0.76	0.692732	1.28858	1.22131	0.0672677	0	0	0	0.000909345	0.692732	0	0	0	0	0	0	272.812	20.3219	0	-99.99	14.7854	18.811	24.7079	24.7078	24.7074	25.1847	25.8308	25.8308	24.4643	14.1207	6.8606	5.93199	2.83883	1.34547	1.34549	1.20003	0.539991	0.681237	99	0	23.6101
setup	0	1992-05-30 00:00:00	0	16.51	16.1984	0.833029	0.521402	0.311627	0	0	0	0.432453	16.1984	0	0	0	0	0	0	288.056	32.3121	0	-99.99	25.7812	29.3345	25.81	25.4004	25.2691	25.0871	25.8297	25.8308	24.4684	14.1637	6.91265	1.20129	0.849131	1.19772	1.24989	1.12913	0.540068	0.676484	99	0	23.6101
setup	0	1992-05-31 00:00:00	0	0	0	1.90255	1.90255	0	0	0	0	1.31672	0	0	0	0	0	0	0	284.837	33.7472	0	-99.99	24.3275	24.2763	25.0874	25.4819	25.3254	25.2118	25.8206	25.7975	24.4494	14.1584	7.06372	1.40235	1.41026	1.29189	1.23926	1.12233	0.540686	0.677072	99	0	23.6101
setup	0	1992-06-01 00:00:00	0	0	0	1.7776	1.7776	0	0	0	0	1.44753	0	0	0	0	0	0	0	281.612	31.9696	0	-99.99	22.9791	22.9284	25.0874	25.4249	25.3328	25.2694	25.8002	25.7857	24.4351	14.1459	6.86163	1.6337	1.64344	1.29189	1.24668	1.12145	0.542092	0.678445	99	0	23.6101
setup	0	1992-06-02 00:00:00	0	0	0	2.1783	2.1783	0	0	0	0	0.874232	0	0	0	0	0	0	0	278.559	34.8088	0	-99.99	21.5323	21.4653	23.7372	25.3926	25.3385	25.3014	25.7928	25.7852	24.4349	14.1357	6.86237	1.94804	1.96468	1.4975	1.25092	1.12077	0.542598	0.679577	99	0	23.6101
setup	0	1992-06-03 00:00:00	0	0	0	2.48699	2.48699	0	0	0	0	0	0	0	0	0	0	0	0	276.072	37.4012	0	-99.99	20.0924	19.9849	22.3267	25.3672	25.3409	25.3201	25.7892	25.7854	24.4349	14.1304	6.86304	2.35718	2.39271	1.76559	1.25426	1.12048	0.542845	0.68016	99	0	23.6101
setup	0	1992-06-04 00:00:00	0	2.54	2.16005	2.37074	1.99079	0.379953	0	0	0	0	2.16005	0	0	0	0	0	0	276.242	37.5705	0	-99.99	20.9406	20.2042	21.2723	25.3553	25.3415	25.3304	25.7874	25.7856	24.4349	14.1278	6.86337	2.10242	2.32105	2.01376	1.25583	1.1204	0.542965	0.680447	99	0	23.6101
setup	0	1992-06-05 00:00:00	0	8.13	7.51593	2.85447	2.24039	0.614072	0	0	0	0	7.51593	0	0	0	0	0	0	281.517	47.9167	0	-99.99	24.9983	24.272	22.9504	24.6845	25.3415	25.3358	25.7866	25.7857	24.4349	14.1265	6.86335	1.3042	1.41093	1.63921	1.34889	1.12041	0.543024	0.680594	99	0	23.6101
setup	0	1992-06-06 00:00:00	0	0.25	0.205498	3.07421	3.02971	0.0445025	0	0	0	0	0.205498	0	0	0	0	0	0	278.693	45.0925	0	-99.99	22.7212	22.3511	22.1428	23.7501	25.3412	25.3385	25.7862	25.7858	24.4349	14.1256	6.86319	1.68409	1.76038	1.80555	1.49534	1.12044	0.543052	0.680688	99	0	23.6101
setup	0	1992-06-07 00:00:00	0	11.43	10.6588	2.20505	1.43383	0.771222	0	0	0	0.543883	10.6588	0	0	0	0	0	0	287.374	56.9473	0	-99.99	25.1836	28.6706	25.6626	25.0012	25.3361	25.3396	25.7873	25.7858	24.4326	14.1837	6.93902	1.27877	0.903595	1.21614	1.3038	1.12105	0.542972	0.674295	99	0	23.6101
setup	0	1992-06-08 00:00:00	0	0	0	2.05437	2.05437	0	0	0	0	1.32842	0	0	0	0	0	0	0	283.991	53.6925	0	-99.99	24.1778	24.2202	24.6918	24.7901	25.3222	25.3399	25.7996	25.7681	24.4825	14.1225	6.88857	1.42566	1.41901	1.34782	1.33361	1.12272	0.54213	0.681031	99	0	23.6101
setup	0	1992-06-09 00:00:00	0	0	0	2.26622	2.26622	0	0	0	0	1.45403	0	0	0	0	0	0	0	280.271	56.4488	0	-99.99	23.0124	22.9697	23.6673	24.152	25.3222	25.3399	25.7927	25.7784	24.4812	14.1243	6.85673	1.62735	1.6355	1.50938	1.42973	1.12272	0.542602	0.680834	99	0	23.6101
setup	0	1992-06-10 00:00:00	0	0	0	2.25369	2.25369	0	0	0	0	0.37581	0	0	0	0	0	0	0	277.641	54.1951	0	-99.99	21.8364	21.7815	22.6455	23.5005	25.3222	25.3399	25.7899	25.7833	24.4776	14.1228	6.85675	1.87508	1.88796	1.6993	1.53824	1.12272	0.5428	0.681001	99	0	23.6101
