source	id	datetime	daylength[h]	solar_radiation[Wm-2]	sw_radiation_above_canopy_in[Wm-2]	sw_radiation_above_canopy_out[Wm-2]	lw_radiation_above_canopy_in[Wm-2]	lw_radiation_above_canopy_out[Wm-2]	latent_heat_out_top[Wm-2]	latent_heat_out_bottom[Wm-2]	sensible_heat_out_top[Wm-2]	sensible_heat_out_bottom[Wm-2]	energy[Jm-2]	temp_above_canopy_avg[oC]	temp_above_canopy_min[oC]	temp_above_canopy_max[oC]	temp_canopy_top[oC]	temp_canopy_middle[oC]	temp_canopy_bottom[oC]	temp_surfacewater[oC]	temp_soil_surface[oC]	temp_5cm[oC]	temp_10cm[oC]	temp_15cm[oC]	temp_20cm[oC]	temp_30cm[oC]	temp_50cm[oC]	temp_100cm[oC]	vpd
setup	0	1989-04-10 00:00:00	12.8956	380.091	143.519	14.3519	250.521	0	0	0	0	0	0	-5.1	-9.1	-1.1	-5.09683	-5.0905	-5.0905	-99.99	-5.08733	-0.280303	-0.174929	-0.0790004	-0.0299565	0	1.28538	2.57732	-nan
setup	0	1989-04-11 00:00:00	12.9434	382.846	225.694	22.5694	229.93	0	0	0	0	0	0	-0.05	-6.8	6.7	-0.0502017	-0.0506052	-0.0506052	-99.99	-0.050807	-0.00496433	0.0786827	0.203367	0.292825	0.542495	1.2081	2.20484	-nan
setup	0	1989-04-12 00:00:00	12.991	385.576	106.25	10.625	300.212	0	0.164023	0	0	0	0	1.7	-2.1	5.5	1.69922	1.69767	1.69767	-99.99	1.6969	1.54719	1.3844	1.2529	1.2043	1.18253	1.3888	2.00238	-nan
setup	0	1989-04-13 00:00:00	13.0384	388.279	308.796	30.8796	204.279	0	0.261415	0	0	0	0	2.7	-3.7	9.1	2.69318	2.67954	2.67954	-99.99	2.67271	2.49828	2.27541	2.06178	1.95208	1.7718	1.6714	1.93727	-nan
setup	0	1989-04-14 00:00:00	13.0856	390.955	90.162	9.0162	334.835	0	2.60756	0	0	0	0	7.25	2	12.5	7.22311	7.16933	7.16933	-99.99	7.14244	6.44785	5.56563	4.7053	4.24437	3.39382	2.45402	2.06841	-nan
setup	0	1989-04-15 00:00:00	13.1326	393.602	246.759	24.6759	265.71	0	3.26913	0	0	0	0	8.35	1.1	15.6	8.32913	8.28738	8.28738	-99.99	8.26651	7.71987	6.95362	6.12218	5.63669	4.64387	3.31148	2.35977	-nan
setup	0	1989-04-16 00:00:00	13.1795	396.221	278.704	27.8704	259.43	0	5.69433	0	0	0	0	10.7	0.9	20.5	10.6729	10.6187	10.6187	-99.99	10.5916	9.88765	8.92131	7.88473	7.2802	6.03186	4.2812	2.78326	-nan
setup	0	1989-04-17 00:00:00	13.2261	398.811	138.773	13.8773	323.14	0	4.64803	0	0	0	0	9.35	2	16.7	9.33779	9.31336	9.31336	-99.99	9.30115	8.98081	8.46603	7.82806	7.41639	6.47133	4.91854	3.22682	-nan
setup	0	1989-04-18 00:00:00	13.2725	401.37	127.199	12.7199	299.005	0	0.335263	0	0	0	0	3	-0.6	6.6	3.02015	3.06044	3.06044	-99.99	3.08059	3.60614	4.1779	4.61278	4.78111	4.91698	4.58539	3.46547	-nan
setup	0	1989-04-19 00:00:00	13.3186	403.899	306.944	30.6944	227.444	0	1.52288	0	0	0	0	5.9	-1	12.8	5.89122	5.87367	5.87367	-99.99	5.8649	5.65905	5.43183	5.23248	5.12763	4.90952	4.49034	3.59418	-nan
setup	0	1989-04-20 00:00:00	13.3646	406.397	229.977	22.9977	288.363	0	6.06863	0	0	0	0	10.95	1.6	20.3	10.9191	10.8573	10.8573	-99.99	10.8265	10.0359	9.02765	8.03368	7.49282	6.45864	5.1361	3.8246	-nan
setup	0	1989-04-21 00:00:00	13.4102	408.862	250.231	25.0231	292.856	0	7.30596	0	0	0	0	11.9	6.3	17.5	11.8766	11.8299	11.8299	-99.99	11.8066	11.1996	10.3387	9.39002	8.82736	7.64679	5.93579	4.18218	-nan
setup	0	1989-04-22 00:00:00	13.4556	411.295	259.722	25.9722	277.284	0	5.23407	0	0	0	0	10.25	3.7	16.8	10.2406	10.2218	10.2218	-99.99	10.2124	9.97062	9.56067	9.02902	8.67539	7.84168	6.39379	4.55315	-nan
setup	0	1989-04-23 00:00:00	13.5007	413.696	308.333	30.8333	237.474	0	2.76589	0	0	0	0	7.7	-0.5	15.9	7.70211	7.70632	7.70632	-99.99	7.70843	7.77311	7.78278	7.69306	7.59014	7.24429	6.38286	4.8191	-nan
setup	0	1989-04-24 00:00:00	13.5455	416.062	290.741	29.0741	267.992	0	7.66418	0	0	0	0	12.15	1.9	22.4	12.1237	12.0712	12.0712	-99.99	12.045	11.3822	10.5331	9.67895	9.20041	8.24144	6.84669	5.10534	-nan
setup	0	1989-04-25 00:00:00	13.59	418.395	269.907	26.9907	326.521	0	26.023	0	0	0	0	18.85	10.1	27.6	18.7988	18.6965	18.6965	-99.99	18.6453	17.3251	15.5853	13.803	12.8013	10.826	8.17677	5.61122	-nan
setup	0	1989-04-26 00:00:00	13.6342	420.693	295.486	29.5486	322.682	0	19.555	0	0	0	0	18.35	12.5	24.2	18.3194	18.2581	18.2581	-99.99	18.2274	17.4282	16.2422	14.8789	14.0367	12.2012	9.36772	6.25647	-nan
setup	0	1989-04-27 00:00:00	13.678	422.956	216.088	21.6088	342.393	0	16.5651	0	0	0	0	17.1	11	23.2	17.0801	17.0402	17.0402	-99.99	17.0203	16.5096	15.7123	14.7339	14.1014	12.6394	10.1307	6.90142	-nan
setup	0	1989-04-28 00:00:00	13.7215	425.183	31.0185	3.10185	370.904	0	4.18697	0	0	0	0	9.25	7.2	11.3	9.27018	9.31054	9.31054	-99.99	9.33072	9.86729	10.4057	10.7445	10.8255	10.6942	9.71807	7.27751	-nan
setup	0	1989-04-29 00:00:00	13.7646	427.375	146.759	14.6759	339.535	0	7.34884	0	0	0	0	11.9	6.9	16.9	11.8893	11.868	11.868	-99.99	11.8573	11.6151	11.3213	11.0227	10.8431	10.4174	9.5036	7.4844	-nan
setup	0	1989-04-30 00:00:00	13.8074	429.53	279.051	27.9051	275.962	0	4.81567	0	0	0	0	9.85	5.3	14.4	9.85238	9.85713	9.85713	-99.99	9.8595	9.94304	10.002	9.99697	9.95915	9.78187	9.19584	7.572	-nan
setup	0	1989-05-01 00:00:00	13.8498	431.649	259.375	25.9375	277.748	0	4.39171	0	0	0	0	9.45	2.7	16.2	9.44975	9.44925	9.44925	-99.99	9.449	9.46926	9.48047	9.46386	9.43584	9.31543	8.89747	7.58275	-nan
setup	0	1989-05-02 00:00:00	13.8917	433.73	117.245	11.7245	321.639	0	1.92904	0	0	0	0	5.9	2.7	9.1	5.91584	5.94753	5.94753	-99.99	5.96337	6.39928	6.92876	7.41377	7.65532	8.04038	8.24783	7.46589	-nan
setup	0	1989-05-03 00:00:00	13.9333	435.774	309.375	30.9375	259.228	0	4.98078	0	0	0	0	9.85	2.7	17	9.83645	9.80936	9.80936	-99.99	9.79582	9.47775	9.12311	8.82566	8.68452	8.45008	8.14887	7.37087	-nan
setup	0	1989-05-04 00:00:00	13.9744	437.78	235.532	23.5532	311.68	0	10.3437	0	0	0	0	13.1	6.8	19.4	13.0765	13.0296	13.0296	-99.99	13.0062	12.4169	11.6507	10.883	10.4609	9.65207	8.60894	7.42696	0.519366
setup	0	1989-05-05 00:00:00	14.015	439.747	171.528	24.3326	315.082	0	14.2977	0	0	0	0	9.2	2.5	15.9	9.20522	9.21565	9.21565	-99.99	9.22086	9.36802	9.46761	9.462	9.40898	9.18653	8.60497	7.49622	0.432335
setup	0	1989-05-06 00:00:00	14.0552	441.676	209.259	28.2338	266.154	0	0.617261	0	0	0	0	2.25	-2	6.5	2.28398	2.35193	2.35193	-99.99	2.38591	3.29184	4.40857	5.44769	5.97726	6.87189	7.63413	7.34521	0.200996
setup	0	1989-05-07 00:00:00	14.0949	443.567	235.069	31.6816	253.565	0	0.564388	0	0	0	0	2.25	-3.7	8.2	2.26649	2.29947	2.29947	-99.99	2.31596	2.78361	3.46334	4.21745	4.66088	5.55444	6.66985	7.01792	0.269984
setup	0	1989-05-08 00:00:00	14.1341	445.418	243.171	32.7718	278.251	0	3.94089	0	0	0	0	8.1	0	16.2	8.08188	8.04564	8.04564	-99.99	8.02752	7.59049	7.12606	6.78178	6.6497	6.53082	6.65482	6.78219	0.46926
setup	0	1989-05-09 00:00:00	14.1728	447.229	203.588	27.4874	319.562	0	13.9029	0	0	0	0	11.75	6.6	16.9	11.7246	11.6738	11.6738	-99.99	11.6483	11.0034	10.1727	9.35814	8.92313	8.1362	7.29409	6.77908	0.404901
setup	0	1989-05-10 00:00:00	14.2109	449.001	317.361	44.6362	257.218	0	10.8374	0	0	0	0	9.65	1.9	17.4	9.64594	9.63782	9.63782	-99.99	9.63376	9.53633	9.33306	9.04432	8.84747	8.38796	7.65097	6.88443	0.498809
setup	0	1989-05-11 00:00:00	14.2485	450.732	333.102	46.9887	252.795	0	11.1174	0	0	0	0	9.55	2.7	16.4	9.54447	9.53342	9.53342	-99.99	9.52789	9.40305	9.21053	8.97462	8.8213	8.46285	7.83652	7.00972	0.4496
setup	0	1989-05-12 00:00:00	14.2856	452.423	183.449	25.7861	317.485	0	12.8102	0	0	0	0	9.95	4.4	15.5	9.94242	9.92725	9.92725	-99.99	9.91967	9.74251	9.49013	9.20556	9.03133	8.64658	8.00819	7.13824	0.387377
setup	0	1989-05-13 00:00:00	14.322	454.074	122.222	17.0351	333.862	0	9.59124	0	0	0	0	8.5	2.3	14.7	8.50103	8.5031	8.5031	-99.99	8.50414	8.54965	8.57033	8.54238	8.50173	8.35553	7.97556	7.22555	0.388885
setup	0	1989-05-14 00:00:00	14.3579	455.684	150.81	21.0049	327.677	0	12.2312	0	0	0	0	9.7	1.6	17.8	9.69194	9.67582	9.67582	-99.99	9.66776	9.48234	9.24154	8.99299	8.84946	8.54767	8.05936	7.30622	0.517756
setup	0	1989-05-15 00:00:00	14.3931	457.253	179.745	24.8667	320.296	0	14.2574	0	0	0	0	10.3	3.4	17.2	10.2911	10.2733	10.2733	-99.99	10.2645	10.0543	9.76239	9.44464	9.25631	8.85793	8.23968	7.4087	0.473278
setup	0	1989-05-16 00:00:00	14.4277	458.781	289.236	39.6245	278.867	0	19.8577	0	0	0	0	12.2	0.6	23.8	12.1833	12.1499	12.1499	-99.99	12.1332	11.7208	11.1696	10.5938	10.2637	9.59423	8.64066	7.57672	0.783109
setup	0	1989-05-17 00:00:00	14.4617	460.267	316.088	42.7702	276.4	0	28.2855	0	0	0	0	14.1	1.3	26.9	14.0787	14.0361	14.0361	-99.99	14.0149	13.4801	12.7489	11.9684	11.5145	10.5825	9.24628	7.84002	0.937861
setup	0	1989-05-18 00:00:00	14.495	461.712	156.481	20.9613	373.607	0	46.584	0	0	0	0	17.75	11.9	23.6	17.7161	17.6482	17.6482	-99.99	17.6143	16.7498	15.5849	14.359	13.6537	12.2242	10.2239	8.25273	0.638359
setup	0	1989-05-19 00:00:00	14.5275	463.115	70.9491	9.41354	400.311	0	52.1748	0	0	0	0	17.55	14.3	20.8	17.5277	17.483	17.483	-99.99	17.4607	16.8919	16.0458	15.0652	14.4598	13.1367	11.065	8.74625	0.376274
setup	0	1989-05-20 00:00:00	14.5594	464.476	126.273	16.6885	368.91	0	40.4185	0	0	0	0	15.05	10.1	20	0	15.0435	15.0305	-99.99	15.024	14.8723	14.5671	14.1173	13.7922	12.9713	11.4075	9.17936	0.474581
setup	0	1989-05-21 00:00:00	14.5906	465.795	337.847	44.4245	302.172	0	46.1563	0	0	0	0	16.95	9.2	24.7	16.9365	16.9094	16.8824	-99.99	16.8689	16.3701	15.6821	14.9263	14.4705	13.4749	11.8292	9.57596	0.767856
setup	0	1989-05-22 00:00:00	14.621	467.072	245.37	32.0943	342.066	0	46.3054	0	0	0	0	18.35	9.1	27.6	18.3346	18.3037	18.2728	-99.99	18.2574	17.6794	16.8652	15.9633	15.4207	14.2528	12.3967	9.99137	0.953914
setup	0	1989-05-23 00:00:00	14.6507	468.306	342.361	44.2768	317.58	0	47.2261	0	0	0	0	18.9	11.6	26.2	18.8858	18.8575	18.8291	-99.99	18.815	18.2854	17.5153	16.6356	16.0949	14.9068	12.9703	10.4249	0.81764
setup	0	1989-05-24 00:00:00	14.6796	469.498	261.574	33.4705	345.166	0	46.2262	0	0	0	0	19.1	11.3	26.9	0	19.0616	19.0359	-99.99	19.0231	18.5484	17.8467	17.0305	16.5217	15.384	13.4736	10.8572	0.871926
setup	0	1989-05-25 00:00:00	14.7077	470.647	205.208	25.9129	372.357	0	60.2068	0	0	0	0	19.5	14.8	24.2	19.4904	19.4518	19.4325	-99.99	19.4228	18.9486	18.2527	17.447	16.9459	15.8263	13.9347	11.2784	0.583305
setup	0	1989-05-26 00:00:00	14.7349	471.753	335.532	41.8826	306.943	0	43.7558	0	0	0	0	16.4	10.7	22.1	16.3998	16.399	16.3987	-99.99	16.3985	16.418	16.3408	16.1091	15.8976	15.2903	13.9633	11.5975	0.578443
setup	0	1989-05-27 00:00:00	14.7614	472.816	316.898	39.3714	280.864	0	24.3097	0	0	0	0	11.4	6.3	16.5	0	11.4287	11.4671	-99.99	11.4766	12.0119	12.6358	13.1592	13.3727	13.588	13.311	11.6901	0.393283
setup	0	1989-05-28 00:00:00	14.787	473.836	327.083	40.6557	274.214	0	30.1827	0	0	0	0	12.55	3.2	21.9	12.55	12.5499	12.5499	-99.99	12.5499	12.597	12.6891	12.8007	12.8617	12.9429	12.803	11.6455	0.685597
setup	0	1989-05-29 00:00:00	14.8117	474.814	192.824	23.9828	346.029	0	38.5406	0	0	0	0	15.05	8.8	21.3	15.0446	15.0228	15.001	-99.99	14.9956	14.6822	14.2951	13.9241	13.7255	13.3445	12.773	11.6184	0.578146
setup	0	1989-05-30 00:00:00	14.8356	475.748	171.181	21.1963	403.03	0	112.661	0	0	0	0	22.6	17.7	27.5	0	22.5056	22.43	-99.99	22.4111	21.219	19.689	18.1692	17.34	15.7678	13.7878	11.8425	0.716721
setup	0	1989-05-31 00:00:00	14.8586	476.638	136.921	16.6754	411.842	0	86.0453	0	0	0	0	22.6	17.8	27.4	22.5991	22.5938	22.5902	-99.99	22.5893	21.8939	20.779	19.5061	18.7386	17.1307	14.8183	12.2661	0.703922
setup	0	1989-06-01 00:00:00	14.8807	477.485	130.324	15.6586	402.859	0	66.9102	0	0	0	0	20.75	17.1	24.4	20.7452	20.7163	20.697	-99.99	20.6922	20.3424	19.7769	19.0534	18.5634	17.3967	15.3667	12.7099	0.49897
setup	0	1989-06-02 00:00:00	14.9018	478.289	352.199	41.8675	332.71	0	59.235	0	0	0	0	19.9	14.7	25.1	0	19.88	19.8561	-99.99	19.8521	19.575	19.1375	18.5969	18.2343	17.3417	15.6429	13.0912	0.651088
setup	0	1989-06-03 00:00:00	14.922	479.049	91.7824	10.7994	396.703	0	54.486	0	0	0	0	17.85	14.4	21.3	17.8493	17.8449	17.8405	-99.99	17.8398	17.811	17.6985	17.4831	17.3112	16.8114	15.6138	13.3633	0.403983
setup	0	1989-06-04 00:00:00	14.9413	479.766	329.977	38.5664	310.796	0	45.4553	0	0	0	0	16.65	10.4	22.9	16.6498	16.6485	16.6473	-99.99	16.6471	16.6708	16.66	16.5806	16.4962	16.2144	15.4088	13.5238	0.633833
setup	0	1989-06-05 00:00:00	14.9596	480.439	274.537	31.8969	337.266	0	51.2371	0	0	0	0	18	11.1	24.9	0	17.9767	17.9568	-99.99	17.9535	17.6959	17.35	16.9775	16.7533	16.2568	15.3662	13.6343	0.742447
setup	0	1989-06-06 00:00:00	14.9769	481.068	333.102	38.3954	324.571	0	53.5502	0	0	0	0	19.4	11.2	27.6	19.3958	19.3624	19.3374	-99.99	19.3332	18.9388	18.3961	17.8095	17.4623	16.7228	15.5464	13.7596	0.922465
setup	0	1989-06-07 00:00:00	14.9932	481.654	337.5	38.5623	355.714	0	63.0596	0	0	0	0	22.7	16	29.4	22.6925	22.6327	22.5878	-99.99	22.5803	21.8404	20.8434	19.7935	19.1883	17.9502	16.1362	13.9779	0.940467
setup	0	1989-06-08 00:00:00	15.0085	482.195	290.741	32.8126	372.99	0	67.3361	0	0	0	0	22.9	17	28.8	0	22.8609	22.8163	-99.99	22.8107	22.262	21.4556	20.5307	19.9633	18.7253	16.7484	14.2783	0.854662
setup	0	1989-06-09 00:00:00	15.0228	482.693	226.968	25.2796	351.795	0	46.4759	0	0	0	0	17.65	11.2	24.1	17.6516	17.6642	17.6769	-99.99	17.6784	17.8972	18.0615	18.0747	18.0033	17.6526	16.6058	14.4973	0.688663
setup	0	1989-06-10 00:00:00	15.0361	483.147	264.236	29.23	323.663	0	37.6852	0	0	0	0	14.9	9.6	20.2	14.9023	14.9211	14.9398	-99.99	14.9421	15.2648	15.6505	15.9804	16.125	16.276	16.016	14.5451	0.498916
setup	0	1989-06-11 00:00:00	15.0484	483.557	346.991	38.2198	290.246	0	37.4775	0	0	0	0	15.85	6.3	25.4	0	15.8452	15.8409	-99.99	15.8404	15.8303	15.8351	15.8499	15.8564	15.8392	15.6161	14.495	0.846147
setup	0	1989-06-12 00:00:00	15.0596	483.923	88.6574	9.69081	389.67	0	44.8001	0	0	0	0	16.35	15.2	17.5	16.349	16.3388	16.3306	-99.99	16.3296	16.2432	16.1286	16.0072	15.9351	15.7728	15.4305	14.4303	0.131893
setup	0	1989-06-13 00:00:00	15.0697	484.245	137.847	14.9744	388.175	0	45.0021	0	0	0	0	18.55	15.1	22	18.5468	18.5151	18.4897	-99.99	18.4865	18.1189	17.6435	17.1652	16.8981	16.3673	15.6028	14.4397	0.420054
setup	0	1989-06-14 00:00:00	15.0788	484.523	192.361	20.7276	373.592	0	51.5723	0	0	0	0	18.9	14.1	23.7	0	18.8773	18.8522	-99.99	18.8497	18.5616	18.1479	17.6843	17.4045	16.8037	15.8601	14.5265	0.574651
setup	0	1989-06-15 00:00:00	15.0868	484.757	126.505	13.5028	369.392	0	35.4444	0	0	0	0	14.8	10.2	19.4	14.8019	14.821	14.8401	-99.99	14.8421	15.1528	15.4823	15.722	15.8083	15.8538	15.5748	14.5452	0.438951
setup	0	1989-06-16 00:00:00	15.0937	484.948	104.398	11.088	362.643	0	28.3958	0	0	0	0	12.1	10.2	14	12.1028	12.131	12.1591	-99.99	12.162	12.6127	13.1867	13.7394	14.0272	14.5182	14.9004	14.4162	0.167306
setup	0	1989-06-17 00:00:00	15.0996	485.094	273.148	28.9578	335.579	0	39.2029	0	0	0	0	17.3	11.2	23.4	17.2965	17.2611	17.2258	-99.99	17.2223	16.7734	16.2629	15.8276	15.6204	15.2872	14.9418	14.3323	0.644542
setup	0	1989-06-18 00:00:00	15.1044	485.196	291.319	30.6699	357.756	0	52.3891	0	0	0	0	20.95	15.1	26.8	20.9448	20.8932	20.8415	-99.99	20.8363	20.1378	19.222	18.297	17.7869	16.8136	15.5965	14.4349	0.762936
setup	0	1989-06-19 00:00:00	15.108	485.255	134.259	13.9795	397.29	0	60.2913	0	0	0	0	19.8	17.2	22.4	0	19.7753	19.7528	-99.99	19.7506	19.4619	19.0043	18.4487	18.0975	17.3179	16.0857	14.6421	0.347024
setup	0	1989-06-20 00:00:00	15.1106	485.269	257.292	26.5558	371.424	0	54.9919	0	0	0	0	21.15	16.3	26	21.1468	21.1081	21.0759	-99.99	21.0726	20.6104	19.9781	19.2951	18.8791	17.9839	16.5918	14.9123	0.656516
setup	0	1989-06-21 00:00:00	15.1121	485.24	247.454	25.2892	371.764	0	54.6999	0	0	0	0	21.45	14.7	28.2	21.4472	21.4141	21.3865	-99.99	21.3837	20.9921	20.4224	19.7707	19.369	18.4844	17.0482	15.212	0.8838
setup	0	1989-06-22 00:00:00	15.1125	485.167	174.653	17.6643	403.84	0	71.8824	0	0	0	0	22.9	17.1	28.7	22.8964	22.8528	22.8165	-99.99	22.8128	22.2882	21.5545	20.7463	20.2616	19.2231	17.5933	15.5539	0.842349
setup	0	1989-06-23 00:00:00	15.1118	485.049	244.792	24.5098	410.894	0	108.723	0	0	0	0	26.4	19.6	33.2	0	26.3355	26.2652	-99.99	26.2593	25.3872	24.2052	22.9485	22.2174	20.7082	18.4961	16.0042	1.1606
setup	0	1989-06-24 00:00:00	15.1101	484.889	314.699	31.1088	388.512	0	78.9022	0	0	0	0	25.55	19.1	32	25.5467	25.5073	25.4678	-99.99	25.4645	24.9475	24.1871	23.2938	22.7115	21.3881	19.2158	16.4968	1.06178
setup	0	1989-06-25 00:00:00	15.1072	484.684	317.708	31.0366	388.801	0	87.3659	0	0	0	0	25.9	18.9	32.9	25.8967	25.8565	25.8163	-99.99	25.8129	25.2928	24.5295	23.6478	23.1121	21.8872	19.7922	16.9817	1.15776
setup	0	1989-06-26 00:00:00	15.1032	484.435	299.421	28.9017	399.754	0	103.772	0	0	0	0	26.45	19.9	33	0	26.4056	26.3646	-99.99	26.3612	25.8301	25.0568	24.1662	23.6137	22.3849	20.3158	17.4479	1.12792
setup	0	1989-06-27 00:00:00	15.0981	484.143	87.037	8.28505	417.888	0	101.5	0	0	0	0	21.4	17.3	25.5	0	21.4131	21.4272	-99.99	21.4282	21.6578	21.8276	21.8168	21.7219	21.3134	20.1512	17.7571	0.573828
setup	0	1989-06-28 00:00:00	15.092	483.808	339.699	31.9768	334.099	0	85.2928	0	0	0	0	19.8	13.9	25.7	0	19.8078	19.8174	-99.99	19.8179	19.9947	20.191	20.3227	20.3516	20.2704	19.7007	17.883	0.721149
setup	0	1989-06-29 00:00:00	15.0848	483.429	360.301	33.4706	296.311	0	56.735	0	0	0	0	16.5	9	24	0	16.5306	16.5593	-99.99	16.5611	17.0176	17.5821	18.1055	18.3665	18.7714	18.9193	17.8114	0.729043
setup	0	1989-06-30 00:00:00	15.0765	483.006	355.903	32.7475	307.125	0	74.1004	0	0	0	0	18.6	9.2	28	0	18.5907	18.5809	-99.99	18.5803	18.5171	18.4793	18.4834	18.5	18.5438	18.5068	17.6745	0.979388
setup	0	1989-07-01 00:00:00	15.0671	482.54	332.639	30.2386	336.505	0	100.764	0	0	0	0	21.35	12	30.7	0	21.3199	21.2844	-99.99	21.2827	20.9005	20.4186	19.9509	19.7005	19.2345	18.6213	17.6216	1.13829
setup	0	1989-07-02 00:00:00	15.0567	482.031	255.903	22.9078	386.464	0	130.56	0	0	0	0	24	16.5	31.5	0	23.9519	23.9061	-99.99	23.9038	23.327	22.5524	21.7442	21.286	20.3804	19.1471	17.7282	1.10661
setup	0	1989-07-03 00:00:00	15.0452	481.478	240.856	21.2253	393.166	0	120.87	0	0	0	0	23.75	18.1	29.4	0	23.7204	23.6893	-99.99	23.6879	23.3289	22.7907	22.1634	21.7766	20.9357	19.6085	17.9339	0.86233
setup	0	1989-07-04 00:00:00	15.0327	480.882	273.843	23.7795	384.972	0	116.074	0	0	0	0	24.35	17.1	31.6	0	24.3162	24.2839	-99.99	24.2824	23.8919	23.3254	22.6783	22.2823	21.4212	20.0296	18.1899	1.09701
setup	0	1989-07-05 00:00:00	15.0192	480.244	296.412	25.3542	378.188	0	108.827	0	0	0	0	23.95	17.5	30.4	23.9489	23.9236	23.9004	-99.99	23.8994	23.6201	23.1919	22.6765	22.349	21.6059	20.3178	18.4478	0.974873
setup	0	1989-07-06 00:00:00	15.0046	479.562	288.889	24.3533	389.022	0	110.972	0	0	0	0	25.3	18.1	32.5	0	25.2637	25.2257	-99.99	25.2242	24.7834	24.1601	23.4639	23.0441	22.1462	20.7055	18.7254	1.14769
setup	0	1989-07-07 00:00:00	14.989	478.837	328.241	27.2488	371.056	0	104.101	0	0	0	0	23.9	17.9	29.9	0	23.8821	23.865	-99.99	23.8643	23.683	23.3761	22.9756	22.7076	22.0682	20.8744	18.9731	0.914899
setup	0	1989-07-08 00:00:00	14.9724	478.07	260.648	21.3147	366.01	0	93.716	0	0	0	0	21.5	14.3	28.7	0	21.5014	21.5028	-99.99	21.5029	21.5781	21.6253	21.6034	21.5529	21.3379	20.6734	19.1146	0.934322
setup	0	1989-07-09 00:00:00	14.9549	477.26	282.986	22.8479	395.281	0	117.771	0	0	0	0	25.3	19.6	31	25.2984	25.2559	25.2134	-99.99	25.2118	24.6982	24.0225	23.3231	22.9249	22.13	20.9593	19.2823	0.943708
setup	0	1989-07-10 00:00:00	14.9363	476.407	293.75	23.3668	425.422	0	118.788	0	0	0	0	27.9	24.3	31.5	0	27.8442	27.7905	-99.99	27.7884	27.1172	26.1981	25.1973	24.6032	23.3895	21.6422	19.5708	0.719813
setup	0	1989-07-11 00:00:00	14.9168	475.512	189.699	14.8372	413.111	0	111.359	0	0	0	0	24.9	19	30.8	0	24.8883	24.8761	-99.99	24.8757	24.7663	24.5192	24.1407	23.8665	23.1806	21.8703	19.8514	0.95145
setup	0	1989-07-12 00:00:00	14.8964	474.574	151.157	11.6516	391.308	0	84.6627	0	0	0	0	19.85	15.9	23.8	19.851	19.8781	19.9051	-99.99	19.9061	20.3293	20.8116	21.2075	21.3789	21.5647	21.3166	19.9391	0.509896
setup	0	1989-07-13 00:00:00	14.875	473.595	231.944	17.676	368.412	0	88.9233	0	0	0	0	20.35	14.4	26.3	0	20.351	20.3519	-99.99	20.3519	20.4339	20.5598	20.6974	20.7724	20.888	20.8301	19.8905	0.748766
setup	0	1989-07-14 00:00:00	14.8526	472.573	307.639	23.1575	336.416	0	82.0581	0	0	0	0	19.6	12.6	26.6	0	19.6048	19.6098	-99.99	19.6099	19.7382	19.9076	20.0787	20.1716	20.3319	20.4027	19.7701	0.821889
setup	0	1989-07-15 00:00:00	14.8294	471.51	232.986	17.3426	357.061	0	77.7879	0	0	0	0	19.15	12.1	26.2	0	19.1542	19.1582	-99.99	19.1583	19.2755	19.4364	19.6062	19.7024	19.8817	20.0284	19.6164	0.806116
setup	0	1989-07-16 00:00:00	14.8053	470.404	289.005	21.2601	343.083	0	87.0253	0	0	0	0	20.2	12	28.4	20.1997	20.1901	20.1811	-99.99	20.1808	20.1182	20.0506	19.9975	19.9744	19.9408	19.8858	19.4911	0.96472
setup	0	1989-07-17 00:00:00	14.7804	469.257	302.199	21.9693	346.019	0	89.7164	0	0	0	0	21.1	13.1	29.1	0	21.0851	21.0697	-99.99	21.0692	20.9276	20.7401	20.5472	20.4384	20.2258	19.934	19.4307	0.994617
setup	0	1989-07-18 00:00:00	14.7545	468.069	293.171	21.0518	354.168	0	91.3791	0	0	0	0	21.6	14.1	29.1	21.5995	21.5837	21.5678	-99.99	21.5673	21.4115	21.1924	20.9511	20.8074	20.5082	20.0647	19.4337	0.971036
setup	0	1989-07-19 00:00:00	14.7278	466.839	54.7454	3.89338	416.436	0	56.564	0	0	0	0	19.85	17.6	22.1	0	19.8526	19.8551	-99.99	19.8552	19.946	20.0388	20.1005	20.1181	20.1057	19.943	19.4224	0.303976
setup	0	1989-07-20 00:00:00	14.7004	465.568	69.7917	4.96774	404.595	0	53.868	0	0	0	0	18.35	16.4	20.3	0	18.3602	18.3707	-99.99	18.3711	18.5683	18.8202	19.0678	19.2004	19.4306	19.6043	19.3442	0.244558
setup	0	1989-07-21 00:00:00	14.672	464.257	161.574	11.5228	393.548	0	79.2262	0	0	0	0	20.7	17.2	24.2	20.6994	20.68	20.6606	-99.99	20.66	20.4645	20.2453	20.0553	19.9602	19.798	19.6202	19.2936	0.479064
setup	0	1989-07-22 00:00:00	14.643	462.904	234.954	16.6944	391.037	0	68.7904	0	0	0	0	23.9	17.3	30.5	0	23.8552	23.8116	-99.99	23.8103	23.2851	22.6252	21.9948	21.6427	20.9584	20.1194	19.3794	0.991061
setup	0	1989-07-23 00:00:00	14.6131	461.511	285.532	20.3152	379.953	0	71.0703	0	0	0	0	24.4	17.4	31.4	0	24.3682	24.3354	-99.99	24.3345	23.9598	23.4271	22.8385	22.4868	21.7417	20.6631	19.5782	1.06879
